"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1504","RT @AadhiOfficial: Saw @Kochadaiiyaan d 3rd time������proud 2 B prt of ths techno which opned nu mrkt fr #INDIAN #Cinema-hats off @soundaryaaraj…",FALSE,0,NA,2014-05-28 06:54:05,FALSE,NA,"471544925381619712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","combocreator",18,TRUE,FALSE,NA,NA
"1505","RT @prabuji: Giv jamescameron 125c &amp; 2years time and ask to make 2hrs performance capture film. Then u idiots, compare dat film with #kocha…",FALSE,0,NA,2014-05-27 16:06:29,FALSE,NA,"471321552709890049",NA,"web","sakthivelanjana",4,TRUE,FALSE,NA,NA
"1506","@TraderIndian @superstarrajini Have a blast!!",FALSE,0,"TraderIndian",2014-05-28 06:54:02,FALSE,"471525929525604355","471544911141949440","470407269","web","thesocialreaper",0,FALSE,FALSE,NA,NA
"1507","RT @Centroid3D: #Kochadaiiyaan our 1st #tamil #film now sits proudly amongst (some) of the other features that we've worked on :) http://t.…",FALSE,0,NA,2014-05-27 16:04:59,FALSE,NA,"471321173603528706",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","senthilbalajis",11,TRUE,FALSE,NA,NA
"1508","RT @AadhiOfficial: Saw @Kochadaiiyaan d 3rd time������proud 2 B prt of ths techno which opned nu mrkt fr #INDIAN #Cinema-hats off @soundaryaaraj…",FALSE,0,NA,2014-05-28 06:53:07,FALSE,NA,"471544682082607105",NA,"web","FullOnCinema",18,TRUE,FALSE,NA,NA
"1509","RT @rameshlaus: #Kumudam gives a rare 4 Stars to #Kochadaiiyaan in its review! @RIAZtheboss @Mediaone_Global http://t.co/znlf42sdaB",FALSE,0,NA,2014-05-27 16:04:15,FALSE,NA,"471320990933188610",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ALANKGF",22,TRUE,FALSE,NA,NA
"1510","ரஜினியுடன் இணையும் பிரிட்டிஷ் நடிகை! - http://t.co/vXy0AzZiRt | @superstarrajini | @Kochadaiiyaan | @LingaaTheMovie http://t.co/AnCDyoAUh7",FALSE,0,NA,2014-05-28 06:52:18,FALSE,NA,"471544476846919681",NA,"web","top10cinema",0,FALSE,FALSE,NA,NA
"1511","RT @TelevisionVijay: #Kochadaiiyaan #India BO Break-up:
#Tamil - Rs 23 Crs from 650 Screens 
#Telugu - Rs 5 Crs from 400 Scrns 
#Hindi - Rs…",FALSE,0,NA,2014-05-27 16:04:11,FALSE,NA,"471320975049363456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rnaveen92",2,TRUE,FALSE,NA,NA
"1512","@AadhiOfficial waiting for your revenge in the sequel of @Kochadaiiyaan @soundaryaarajni @superstarrajini",FALSE,0,"AadhiOfficial",2014-05-28 06:51:41,FALSE,"471543807008182274","471544318902030336","2356221583","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","praveentalari",0,FALSE,FALSE,NA,NA
"1513","#Kochadaiiyaan #India BO Break-up:
#Tamil - Rs 23 Crs from 650 Screens 
#Telugu - Rs 5 Crs from 400 Scrns 
#Hindi - Rs 2 Crs from 500 Scrns",FALSE,0,NA,2014-05-27 16:03:44,FALSE,NA,"471320862176464896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annamalai3782",0,FALSE,FALSE,NA,NA
"1514","Saw @Kochadaiiyaan d 3rd time������proud 2 B prt of ths techno which opned nu mrkt fr #INDIAN #Cinema-hats off @soundaryaarajni @superstarrajini",FALSE,39,NA,2014-05-28 06:49:39,FALSE,NA,"471543807008182274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AadhiOfficial",18,FALSE,FALSE,NA,NA
"1515","RT @Kochadaiyaan3D: #Kochadaiiyaan Official Opening Weekend Collection : 30cr (India) + 12cr (Overseas) = 42cr (Total) !!! #Blockbuster",FALSE,0,NA,2014-05-27 16:02:22,FALSE,NA,"471320518058975232",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","c_palaniramjana",5,TRUE,FALSE,NA,NA
"1516","@bharath1 @superstarrajini @7ANURAGSHARMA Dai appo Dhoni Ku yaar thala solunar? Addi daan ;)",FALSE,0,"bharath1",2014-05-28 06:48:46,FALSE,"471542362020143104","471543588392689665","27809865","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinkzRajpurohit",0,FALSE,FALSE,NA,NA
"1517","vaaipugal amaiyathu naam than amachuka vendum #thalaivar #Kochadaiiyaan _/",FALSE,0,NA,2014-05-27 16:02:11,FALSE,NA,"471320470352957440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Praveenmani92",0,FALSE,FALSE,NA,NA
"1518","RT @NayantharaU: #Thalavaa is back!! best wishes to @superstarrajini @soundaryaarajni on #Kochadaiiyaan Do watch only in Theatres������������ http://…",FALSE,0,NA,2014-05-28 06:46:20,FALSE,NA,"471542972568182784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajsabubakkar",50,TRUE,FALSE,NA,NA
"1519","Loved #Kochadaiiyaan movie... I m expecting for 2nd part of the movie soon. Please @soundaryaarajni start fast will ya?!
Love you Thalaivaa!",FALSE,2,NA,2014-05-27 16:02:11,FALSE,NA,"471320470042980352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DollyDonnah",0,FALSE,FALSE,NA,NA
"1520","RT @Actor_Vijay: Big wishes to Man who inspired Our #VijayAnna still ruling inCineField @superstarrajini #VIJAYfansWishes2KOCHADAIYAAN http…",FALSE,0,NA,2014-05-28 06:46:05,FALSE,NA,"471542911780143104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajsabubakkar",37,TRUE,FALSE,NA,NA
"1521","#Kochadaiiyaan #India BO Break-up:
#Tamil - Rs 23 Crs from 650 Screens 
#Telugu - Rs 5 Crs from 400 Scrns 
#Hindi - Rs 2 Crs from 500 Scrns""",FALSE,0,NA,2014-05-27 16:01:58,FALSE,NA,"471320416179322880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TelevisionVijay",2,FALSE,FALSE,NA,NA
"1522","RT @superstarrajini: My best wishes to my daughter @soundaryaarajni and the entire #Kochadaiiyaan team. I am sure you all will enjoy the mo…",FALSE,0,NA,2014-05-28 06:44:47,FALSE,NA,"471542584213393408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajsabubakkar",2366,TRUE,FALSE,NA,NA
"1523","RT @Centroid3D: #Kochadaiiyaan our 1st #tamil #film now sits proudly amongst (some) of the other features that we've worked on :) http://t.…",FALSE,0,NA,2014-05-27 16:00:45,FALSE,NA,"471320110515228672",NA,"web","cinemagicmovie1",11,TRUE,FALSE,NA,NA
"1524","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 06:44:31,FALSE,NA,"471542518551568384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajsabubakkar",1977,TRUE,FALSE,NA,NA
"1525","RT @rameshlaus: #Kumudam gives a rare 4 Stars to #Kochadaiiyaan in its review! @RIAZtheboss @Mediaone_Global http://t.co/znlf42sdaB",FALSE,0,NA,2014-05-27 15:57:32,FALSE,NA,"471319301132009473",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","vijayd2706",22,TRUE,FALSE,NA,NA
"1526","RT @Actor_Vivek: பொம்மை படம் என்று சொன்னவர்களை ஆச்சர்யத்தில் ஊமை ஆக்கியது எங்கள் தலைவரின் வெற்றி @superstarrajini  @ramyavj @dhanushkraja @…",FALSE,0,NA,2014-05-28 06:44:23,FALSE,NA,"471542484841930752",NA,"web","AntonyPrabuv",134,TRUE,FALSE,NA,NA
"1527","@soundaryaarajni awesome work in #Kochadaiiyaan ma'am... ""Rana"" and ""Kochadaiiyaan"" rocked the screens.... waiting for ""Sena"" . . .",FALSE,0,"soundaryaarajni",2014-05-27 15:56:45,FALSE,NA,"471319104813805569","400636503","web","vigneshwar192",0,FALSE,FALSE,NA,NA
"1528","@soundaryaarajni first daughter to direct her father.. possible only by the #thalaivar @superstarrajini http://t.co/xFCDdob4NC",FALSE,1,"soundaryaarajni",2014-05-28 06:44:17,FALSE,NA,"471542456022863872","400636503","web","s_kaoushick",0,FALSE,FALSE,NA,NA
"1529","RT @Centroid3D: #Kochadaiiyaan our 1st #tamil #film now sits proudly amongst (some) of the other features that we've worked on :) http://t.…",FALSE,0,NA,2014-05-27 15:55:42,FALSE,NA,"471318839402049536",NA,"web","adhu_idu111",11,TRUE,FALSE,NA,NA
"1530","@PinkzRajpurohit Thala is Ajith...Thalaivar is @superstarrajini . dot @7ANURAGSHARMA",FALSE,0,"PinkzRajpurohit",2014-05-28 06:43:54,FALSE,"471539347112480768","471542362020143104","857581213","web","bharath1",0,FALSE,FALSE,NA,NA
"1531","@Vicky_VjMsd dai #Kochadaiiyaan super nu sona",FALSE,0,"Vicky_VjMsd",2014-05-27 15:54:32,FALSE,NA,"471318545343594497","457140613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rnaveen92",0,FALSE,FALSE,NA,NA
"1532","maybe i'm the first one to unfollow @superstarrajini :-P #history",FALSE,0,NA,2014-05-28 06:43:50,FALSE,NA,"471542345700110336",NA,"web","paatukaaran",0,FALSE,FALSE,NA,NA
"1533","RT @Kamaladdict7: After Watching #RajiniKanth's #Kochadaiiyaan Our AAANDAVAR #KamalHaasan Watched #NagaArjuna's #Manam Today !!! #Great",FALSE,0,NA,2014-05-27 15:54:28,FALSE,NA,"471318526632816640",NA,"web","KamalHaasanFans",3,TRUE,FALSE,NA,NA
"1534","@bowedthumb I expected this reply :P No mentions :D @superstarrajini",FALSE,0,"BowedThumb",2014-05-28 06:43:29,FALSE,"471346301691760640","471542256046841856","1674112494","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Im_Atchu",0,FALSE,FALSE,NA,NA
"1535","Truth:#Kochadaiiyaan should have taken another 5 years and corrected the meta data.
Thalaivar fan: 1st time Effort 4rm India, proud &amp; happy.",FALSE,0,NA,2014-05-27 15:53:42,FALSE,NA,"471318333447348224",NA,"web","Avaa_Ivaa_Evaa",0,FALSE,FALSE,NA,NA
"1536","RT @Actor_Vivek: பொம்மை படம் என்று சொன்னவர்களை ஆச்சர்யத்தில் ஊமை ஆக்கியது எங்கள் தலைவரின் வெற்றி @superstarrajini  @ramyavj @dhanushkraja @…",FALSE,0,NA,2014-05-28 06:42:16,FALSE,NA,"471541951917875200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raghav3003",134,TRUE,FALSE,NA,NA
"1537","RT @rameshlaus: #Kumudam gives a rare 4 Stars to #Kochadaiiyaan in its review! @RIAZtheboss @Mediaone_Global http://t.co/znlf42sdaB",FALSE,0,NA,2014-05-27 15:52:12,FALSE,NA,"471317958204325888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devashak",22,TRUE,FALSE,NA,NA
"1538","RT @rameshlaus: #British/#Hollywood Actress @LaurenJIrwin has done a role in #Lingaa - Pix with @superstarrajini &amp; Dir #KSRavikumar! http:/…",FALSE,0,NA,2014-05-28 06:40:29,FALSE,NA,"471541503680978944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prashanth_Fx",62,TRUE,FALSE,NA,NA
"1539","RT @Kochadaiyaan3D: #Kochadaiiyaan Official Opening Weekend Collection : 30cr (India) + 12cr (Overseas) = 42cr (Total) !!! #Blockbuster",FALSE,0,NA,2014-05-27 15:51:53,FALSE,NA,"471317878549905409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PwiNCesZ_AnN",5,TRUE,FALSE,NA,NA
"1540","RT @tamil_films: #Rajinikanth's #Kochadaiyaan (#Kochadaiiyaan) 51 Not Out At Box Office http://t.co/vZlDFgirEF @soundaryaarajni @superstarr…",FALSE,0,NA,2014-05-28 06:39:30,FALSE,NA,"471541256078639104",NA,"web","nmks0",7,TRUE,FALSE,NA,NA
"1541","RT @rameshlaus: #Kochadaiiyaan #India BO Break-up:
#Tamil - Rs 23 Crs from 650 Screens 
#Telugu - Rs 5 Crs from 400 Scrns 
#Hindi - Rs 2 Cr…",FALSE,0,NA,2014-05-27 15:51:45,FALSE,NA,"471317846702567425",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","vijayd2706",10,TRUE,FALSE,NA,NA
"1542","@soundaryaarajni @superstarrajini  mam the movie' is excellent but u left the story incomplete... Do u hav any idea to take the wnd part?",FALSE,0,"soundaryaarajni",2014-05-28 06:39:28,FALSE,NA,"471541245198602240","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ramana5397",0,FALSE,FALSE,NA,NA
"1543","RT @Centroid3D: #Kochadaiiyaan our 1st #tamil #film now sits proudly amongst (some) of the other features that we've worked on :) http://t.…",FALSE,0,NA,2014-05-27 15:47:15,FALSE,NA,"471316710599839744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajn68",11,TRUE,FALSE,NA,NA
"1544","RT @tamil_films: #Rajinikanth's #Kochadaiyaan (#Kochadaiiyaan) 51 Not Out At Box Office http://t.co/vZlDFgirEF @soundaryaarajni @superstarr…",FALSE,0,NA,2014-05-28 06:39:24,FALSE,NA,"471541227741933568",NA,"web","deena0509",7,TRUE,FALSE,NA,NA
"1545","Only in Kollywood the heroine runs to hug her boyfriend after he kills her dad. #Kochadaiiyaan",FALSE,0,NA,2014-05-27 15:45:13,FALSE,NA,"471316199398064130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmruthaKuber",0,FALSE,FALSE,NA,NA
"1546","@superstarrajini Thalaiva we love u alot",FALSE,0,"superstarrajini",2014-05-28 06:38:10,FALSE,"464011901635010560","471540918051287042","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeneshTM",0,FALSE,FALSE,NA,NA
"1547","Thank you for bringing such technology to India #Kochadaiiyaan @superstarrajini @soundaryaarajni @Kochadaiiyaan #Kolkata",FALSE,0,"superstarrajini",2014-05-27 15:43:37,FALSE,"469666560131346432","471315798808477696","1176135546","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","iamArnabPal",0,FALSE,FALSE,NA,NA
"1548","RT @kalakkalcinema: It is Rs 42 cr for @Kochadaiiyaan  http://t.co/I36vB7ylev  @soundaryaarajni @superstarrajini @ErosNow @AadhiOfficial",FALSE,0,NA,2014-05-28 06:38:08,FALSE,NA,"471540908857368576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AadhiOfficial",1,TRUE,FALSE,NA,NA
"1549","RT @rgvenkateshgnfi: #Kochadaiiyaan #Rajinikanth sir with the sword of @Kochadaiiyaan @RIAZtheboss http://t.co/C60ySHNYWO",FALSE,0,NA,2014-05-27 15:43:36,FALSE,NA,"471315794077298688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DTCinema",2,TRUE,FALSE,NA,NA
"1550","@soundaryaarajni @superstarrajini PL RT Music directors of #vadacurry interview about their source of energy http://t.co/AMGp9yuyTX",FALSE,0,"soundaryaarajni",2014-05-28 06:37:45,FALSE,NA,"471540814460362752","400636503","web","VadacurrySongs",0,FALSE,FALSE,NA,NA
"1551","RT @tamil_films: #Kochadaiyaan (#Kochadaiiyaan) Business Rock Solid At Box Office http://t.co/HoAGwZjIL3",FALSE,0,NA,2014-05-27 15:41:00,FALSE,NA,"471315140747333633",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ALANKGF",4,TRUE,FALSE,NA,NA
"1552","RT @selvbloom: #google also says #kochadayaan movie amazing @superstarrajini   Thalaiva!! google kuda unnoda fan @soundaryaarajni http://t.…",FALSE,0,NA,2014-05-28 06:37:26,FALSE,NA,"471540732805660672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",21,TRUE,FALSE,NA,NA
"1553","RT @RaKaMaLi: My neighbors went to c #Kochadaiiyaan &amp; now he goes ""i left after 40 mins. was so boring"".
shld i watch or not? :D",FALSE,0,NA,2014-05-27 15:38:48,FALSE,NA,"471314585257922560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tparavai",2,TRUE,FALSE,NA,NA
"1554","#Rajinikanth's #Kochadaiyaan (#Kochadaiiyaan) 51 Not Out At Box Office http://t.co/vZlDFgirEF @soundaryaarajni @superstarrajini",FALSE,5,NA,2014-05-28 06:37:08,FALSE,NA,"471540659677982721",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","tamil_films",7,FALSE,FALSE,NA,NA
"1555","RT @VishakanVJ: #Kochadaiiyaan collected these much with *highly positive reviews* but Jilla did it with mixed reviews! One sun,One moon,On…",FALSE,0,NA,2014-05-27 15:37:18,FALSE,NA,"471314207900594176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Vijayaddict24",7,TRUE,FALSE,NA,NA
"1556","RT @Actor_Vivek: பொம்மை படம் என்று சொன்னவர்களை ஆச்சர்யத்தில் ஊமை ஆக்கியது எங்கள் தலைவரின் வெற்றி @superstarrajini  @ramyavj @dhanushkraja @…",FALSE,0,NA,2014-05-28 06:34:45,FALSE,NA,"471540060534231040",NA,"web","lognathanp",134,TRUE,FALSE,NA,NA
"1557","Next Week Going For #Kochadaiiyaan in 3D Only !!!",FALSE,0,NA,2014-05-27 15:35:42,FALSE,NA,"471313804618256384",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DayaVJFan",0,FALSE,FALSE,NA,NA
"1558","RT @rameshlaus: #British/#Hollywood Actress @LaurenJIrwin has done a role in #Lingaa - Pix with @superstarrajini &amp; Dir #KSRavikumar! http:/…",FALSE,0,NA,2014-05-28 06:34:44,FALSE,NA,"471540056318955520",NA,"web","iam_subhan",62,TRUE,FALSE,NA,NA
"1559","Saw News On #Kochadaiiyaan BO Collection around 100 crs in Just 4 days in NewsPaper Really?",FALSE,1,NA,2014-05-27 15:35:34,FALSE,NA,"471313772913504256",NA,"web","BaluMahe",0,FALSE,FALSE,NA,NA
"1560","@superstarrajini Respected Thaliver u r lyk a 25 years smart man..wht s the secret f success behid tht...? Plz tel me http://t.co/6SBjoGYjuF",FALSE,0,"superstarrajini",2014-05-28 06:33:11,FALSE,NA,"471539662847107072","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HamzaYSM",0,FALSE,FALSE,NA,NA
"1561","RT @cinema_babu: #Kochadaiiyaan 1st week India all languages Nett ~ 29.25 Cr .

Distributor share - 18 Cr .

Hit in tamil

Avg in telugu

D…",FALSE,0,NA,2014-05-27 15:31:06,FALSE,NA,"471312645589434369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pkkanth",2,TRUE,FALSE,NA,NA
"1562","@superstarrajini welcome to twitter . Congrats on the release of kocchadaiyan",FALSE,0,"superstarrajini",2014-05-28 06:30:16,FALSE,"469666704922902528","471538931251412992","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SVijayaluxmi",0,FALSE,FALSE,NA,NA
"1563","RT @DayaVJFan: Finally #Kochadaiiyaan released on 3D At Malaysia !!! 
Only At Lotus State P.J !!!",FALSE,0,NA,2014-05-27 15:30:59,FALSE,NA,"471312620469768193",NA,"web","ShebbyCS",1,TRUE,FALSE,NA,NA
"1564","@TelevisionVijay:@Kochadaiiyaan 2ay ad Blockbuster @soundaryaarajni @superstarrajini @AadhiOfficial @realsarathkumar http://t.co/lExpiSE4gR""",FALSE,0,"TelevisionVijay",2014-05-28 06:26:59,FALSE,NA,"471538103241306114","973168910","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","RIAZtheboss",0,FALSE,FALSE,NA,NA
"1565","Finally #Kochadaiiyaan released on 3D At Malaysia !!! 
Only At Lotus State P.J !!!",FALSE,1,NA,2014-05-27 15:30:32,FALSE,NA,"471312503775850496",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DayaVJFan",1,FALSE,FALSE,NA,NA
"1566","@soundaryaarajni @superstarrajini 

kochadaiyan super mega hit movie",FALSE,0,"soundaryaarajni",2014-05-28 06:25:50,FALSE,NA,"471537816216686592","400636503","web","RLovelyprakash",0,FALSE,FALSE,NA,NA
"1567","RT @Centroid3D: #Kochadaiiyaan our 1st #tamil #film now sits proudly amongst (some) of the other features that we've worked on :) http://t.…",FALSE,0,NA,2014-05-27 15:29:00,FALSE,NA,"471312121452445697",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","soundaryafan",11,TRUE,FALSE,NA,NA
"1568","@7ANURAGSHARMA Thalaiva is @superstarrajini n Thala is Ajith ;)",FALSE,0,"7ANURAGSHARMA",2014-05-28 06:25:22,FALSE,"471536937594261504","471537698469990400","102484963","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinkzRajpurohit",0,FALSE,FALSE,NA,NA
"1569","RT @Kochadaiyaan3D: #Kochadaiiyaan Official Opening Weekend Collection : 30cr (India) + 12cr (Overseas) = 42cr (Total) !!! #Blockbuster",FALSE,0,NA,2014-05-27 15:27:22,FALSE,NA,"471311708074815488",NA,"web","ThePokkiriRaja",5,TRUE,FALSE,NA,NA
"1570","@superstarrajini Thalaivaaa my sister GanaSaraswathy gonna start a new life... so your blessings would be THE BEST gift that she can get !!",FALSE,0,"deepakhms",2014-05-28 06:24:35,FALSE,"471531125735555075","471537500536573955","185720956","web","deepakhms",0,FALSE,FALSE,NA,NA
"1571","RT @varusarath: Watching #Kochadaiiyaan super star rocks. .@realsarathkumar so proud of u daddy. .muahhhh.. http://t.co/OiHq32Z6B4",FALSE,0,NA,2014-05-27 15:26:30,FALSE,NA,"471311489458921472",NA,"web","sarathramesh7",28,TRUE,FALSE,NA,NA
"1572","@superstarrajini 

hai rajini sir kochadaiyan movie is very nice",FALSE,0,"superstarrajini",2014-05-28 06:23:18,FALSE,NA,"471537175549333505","1176135546","web","RLovelyprakash",0,FALSE,FALSE,NA,NA
"1573","#Kochadaiiyaan our 1st #tamil #film now sits proudly amongst (some) of the other features that we've worked on :) http://t.co/vCQKA3PDul",FALSE,9,NA,2014-05-27 15:25:41,FALSE,NA,"471311283896463360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Centroid3D",11,FALSE,FALSE,NA,NA
"1574","RT @Actor_Vivek: பொம்மை படம் என்று சொன்னவர்களை ஆச்சர்யத்தில் ஊமை ஆக்கியது எங்கள் தலைவரின் வெற்றி @superstarrajini  @ramyavj @dhanushkraja @…",FALSE,0,NA,2014-05-28 06:17:42,FALSE,NA,"471535768289042432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_MOHANS",134,TRUE,FALSE,NA,NA
"1575","#Kochadaiiyaan #Rajinikanth sir with the sword of @Kochadaiiyaan @RIAZtheboss http://t.co/C60ySHNYWO",FALSE,0,NA,2014-05-27 15:25:40,FALSE,NA,"471311281610190849",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rgvenkateshgnfi",2,FALSE,FALSE,NA,NA
"1576","RT @selvbloom: #google also says #kochadayaan movie amazing @superstarrajini   Thalaiva!! google kuda unnoda fan @soundaryaarajni http://t.…",FALSE,0,NA,2014-05-28 06:16:59,FALSE,NA,"471535586659291136",NA,"web","avisbliss",21,TRUE,FALSE,NA,NA
"1577","#Kochadaiiyaan Official Opening Weekend Collection : 30cr (India) + 12cr (Overseas) = 42cr (Total) !!! #Blockbuster",FALSE,4,NA,2014-05-27 15:24:18,FALSE,NA,"471310935626625024",NA,"web","Kochadaiyaan3D",5,FALSE,FALSE,NA,NA
"1578","I'm not a fan of animation movies but kochadaiyan did make me stick to the seat. Superb effort by @superstarrajini sir...",FALSE,0,NA,2014-05-28 06:14:57,FALSE,NA,"471535075989811200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","logan3085",0,FALSE,FALSE,NA,NA
"1579","After Watching #RajiniKanth's #Kochadaiiyaan Our AAANDAVAR #KamalHaasan Watched #NagaArjuna's #Manam Today !!! #Great",FALSE,3,NA,2014-05-27 15:23:28,FALSE,NA,"471310727970451457",NA,"web","Kamaladdict7",3,FALSE,FALSE,NA,NA
"1580","Feeling Excited to c @superstarrajini in 3D,Rakki Cinemas! @soundaryaarajni @arrahman @resulp @SonyMusicSouth ������������������ http://t.co/uKvcyKL3pF",FALSE,1,NA,2014-05-28 06:14:07,FALSE,NA,"471534865989398528",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ABabuzack",0,FALSE,FALSE,"80.14807","13.12399"
"1581","RT @KollyBuzz: #KamalHaasan watching #Kochadaiiyaan. @soundaryaarajni @Kochadaiiyaan http://t.co/MOR9nz7Pfn",FALSE,0,NA,2014-05-27 15:23:07,FALSE,NA,"471310638996652032",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","arvkumaran",89,TRUE,FALSE,NA,NA
"1582","Kochadaiyan is a celebration of indian cinema development. The movie was astonishing that didn't realise how the time pass. @superstarrajini",FALSE,0,NA,2014-05-28 06:13:03,FALSE,NA,"471534599265210368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","logan3085",0,FALSE,FALSE,NA,NA
"1583","Box-Office Report: #Kochadaiiyaan Fourth Day collection http://t.co/mildX0VA6U",FALSE,0,NA,2014-05-27 15:21:12,FALSE,NA,"471310158262317056",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Boxoffice_ol",0,FALSE,FALSE,NA,NA
"1584","RT @bala_83831: @AnupamPkher agar bus conductor super star ban saktha hai to #KuchBhiHoSaktaHai @superstarrajini",FALSE,0,NA,2014-05-28 06:09:24,FALSE,NA,"471533679236644864",NA,"web","krunalkakadia",16,TRUE,FALSE,NA,NA
"1585","I want to watch #Kochadaiiyaan again dot.",FALSE,0,NA,2014-05-27 15:20:13,FALSE,NA,"471309909523329024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a6unn",0,FALSE,FALSE,NA,NA
"1586","RT @Kadavul_Rajni: ரஜினிக்கு ரஜினி தான் போட்டி.
யாரும்...கிட்ட கூட வர முடியாது.
@soundaryaarajni @superstarrajini @RIAZtheboss @arrahman ht…",FALSE,0,NA,2014-05-28 06:06:18,FALSE,NA,"471532898923712512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jejunekid",8,TRUE,FALSE,NA,NA
