"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"321","@superstarrajini after modi invite to rajpakse tamil fisher man realised but tamilnadu people why against him also you sir?you is a talent!",FALSE,0,"superstarrajini",2014-05-28 15:56:24,FALSE,"469666704922902528","471681402287579136","1176135546","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Panigrahic",0,FALSE,FALSE,NA,NA
"322","RT @rameshlaus: After his entry in #Twitter, here is @superstarrajini 's first selfie! http://t.co/9dXZffCn1G",FALSE,0,NA,2014-05-28 15:56:15,FALSE,NA,"471681364308537344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Banned_tweeter",13,TRUE,FALSE,NA,NA
"323","RT @rameshlaus: After his entry in #Twitter, here is @superstarrajini 's first selfie! http://t.co/9dXZffCn1G",FALSE,0,NA,2014-05-28 15:55:49,FALSE,NA,"471681254769700864",NA,"web","_imbj_",13,TRUE,FALSE,NA,NA
"324","After his entry in #Twitter, here is @superstarrajini 's first selfie! http://t.co/9dXZffCn1G",FALSE,26,NA,2014-05-28 15:55:27,FALSE,NA,"471681162029461504",NA,"web","rameshlaus",13,FALSE,FALSE,NA,NA
"325","@Actor_Vivek @superstarrajini @ramyavj @dhanushkraja @ash_r_dhanush nijam than sir",FALSE,0,"Actor_Vivek",2014-05-28 15:54:23,FALSE,"471442317660782593","471680896861351936","1402944379","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","92Vinoth23",0,FALSE,FALSE,NA,NA
"326","RT @Actor_Vivek: பொம்மை படம் என்று சொன்னவர்களை ஆச்சர்யத்தில் ஊமை ஆக்கியது எங்கள் தலைவரின் வெற்றி @superstarrajini  @ramyavj @dhanushkraja @…",FALSE,0,NA,2014-05-28 15:53:31,FALSE,NA,"471680678577180672",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","92Vinoth23",134,TRUE,FALSE,NA,NA
"327","@soundaryaarajni @superstarrajini After undergoing major surgeries recently I'm going to watch my beloved Rajinikanth Ji's Kochadaiyaan. :)",FALSE,0,"soundaryaarajni",2014-05-28 15:53:02,FALSE,NA,"471680557005295616","400636503","web","rag2406",0,FALSE,FALSE,NA,NA
"328","@superstarrajini sir i watched movie sir its really nice movie sir one doubt sir kochaidhyan2 will come or not sir i enjoyed it sir",FALSE,0,"superstarrajini",2014-05-28 15:52:32,FALSE,NA,"471680428663779328","1176135546","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","praneshvaidyana",0,FALSE,FALSE,NA,NA
"329","RT @FoodSnobNation: #deli @sim_kaur_ #dinner!!!! #foodie wants #food @superstarrajini style http://t.co/HrnhiWMEiR",FALSE,0,NA,2014-05-28 15:52:30,FALSE,NA,"471680420468097024",NA,"web","globaltasteskit",3,TRUE,FALSE,NA,NA
"330","RT @superstarrajini: என்னை டுவிட்டரில் அன்புடன் வரவேற்ற அனைவருக்கும் என் மனமார்ந்த நன்றி",FALSE,0,NA,2014-05-28 15:51:58,FALSE,NA,"471680288461193216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","nivas_civil",3953,TRUE,FALSE,NA,NA
"331","@superstarrajini Sir Unga Film Parthen Super Sir... Sema graphics... Super Story Sir... I am Waiting For Kochadaiiyan 2... Thank You Sir....",FALSE,0,"superstarrajini",2014-05-28 15:47:30,FALSE,NA,"471679163263238144","1176135546","web","Sivaraj1998",0,FALSE,FALSE,NA,NA
"332","RT @JemmieMalavika: Kumudham review!! @soundaryaarajni @superstarrajini @Banned_tweeter http://t.co/qQwzvWtvVL",FALSE,0,NA,2014-05-28 15:45:37,FALSE,NA,"471678690946846721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UmatyN",9,TRUE,FALSE,NA,NA
"333","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:44:43,FALSE,NA,"471678463452016640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","n_rajha",11,TRUE,FALSE,NA,NA
"334","RT @KollywudCinema: @Kochadaiiyaan All critics give above 3 Stars. No below 3 Stars. Congrats @soundaryaarajni @superstarrajini @AadhiOffic…",FALSE,0,NA,2014-05-28 15:44:11,FALSE,NA,"471678329007767553",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","92Vinoth23",20,TRUE,FALSE,NA,NA
"335","RT @saanvi_june: the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan…",FALSE,0,NA,2014-05-28 15:43:07,FALSE,NA,"471678060249378817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dinesh7sd",7,TRUE,FALSE,NA,NA
"336","Suriyen ke mun yelinthekul ������ suriyen yee jeipai ������ ������ @superstarrajini @Kochadaiiyaan (inspiration) ������ http://t.co/F5E2mG45fd",FALSE,0,NA,2014-05-28 15:42:44,FALSE,NA,"471677962509492226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loge_nathan",0,FALSE,FALSE,NA,NA
"337","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:42:42,FALSE,NA,"471677954817146881",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","arunmanan1",11,TRUE,FALSE,NA,NA
"338","RT @saanvi_june: the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan…",FALSE,0,NA,2014-05-28 15:42:41,FALSE,NA,"471677952292188160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raja95Siva",7,TRUE,FALSE,NA,NA
"339","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:40:24,FALSE,NA,"471677376317763584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Venkate87590984",11,TRUE,FALSE,NA,NA
"340","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:39:13,FALSE,NA,"471677076807114753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taamilcinema",8,TRUE,FALSE,NA,NA
"341","RT @vishnuvalsalan3: now its not only about #CSKVSMI its all about Ranjnikanth vs Sachin !! @IPL  @ChennaiIPL  @mipaltan #PepsiIPL @superst…",FALSE,0,NA,2014-05-28 15:39:03,FALSE,NA,"471677034519740418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ajsmarty3",1,TRUE,FALSE,NA,NA
"342","now its not only about #CSKVSMI its all about Ranjnikanth vs Sachin !! @IPL  @ChennaiIPL  @mipaltan #PepsiIPL @superstarrajini @sachin_rt",FALSE,0,NA,2014-05-28 15:38:29,FALSE,NA,"471676894581366785",NA,"web","vishnuvalsalan3",1,FALSE,FALSE,NA,NA
"343","May b  @sachin_rt and @superstarrajini wil be watching d match.bt we hav a super man calld  @msdhoni in @ChennaiIPL dat make a diffnc @IPL",FALSE,0,NA,2014-05-28 15:38:27,FALSE,NA,"471676884619522048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_rojin",0,FALSE,FALSE,NA,NA
"344","@superstarrajini movie was awesome watched in USA Bay Area",FALSE,0,"superstarrajini",2014-05-28 15:38:25,FALSE,"469666704922902528","471676878810382336","1176135546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muthurengan",0,FALSE,FALSE,NA,NA
"345","@im_atchu @superstarrajini manichu :p",FALSE,0,"Im_Atchu",2014-05-28 15:37:42,FALSE,"471646244813549569","471676694873780224","847536296","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BowedThumb",0,FALSE,FALSE,NA,NA
"346","@punithdarshan14 @priyamani6 @dasadarshan @chirusarja @KicchaSudeep @bulbulrachita @superstarrajini @divyaspandana @raginidwivedi24 
Super!!",FALSE,0,"punithdarshan14",2014-05-28 15:37:14,FALSE,"471516088916652032","471676579647467520","626391773","web","ningappamoodi",0,FALSE,FALSE,NA,NA
"347","RT @punithdarshan14: @dasadarshan @chirusarja @KicchaSudeep @priyamani6 @bulbulrachita @superstarrajini @divyaspandana @raginidwivedi24 htt…",FALSE,0,NA,2014-05-28 15:36:19,FALSE,NA,"471676347689889792",NA,"web","ningappamoodi",17,TRUE,FALSE,NA,NA
"348","@superstarrajini #Thalaivar family s alwayzzz our family......v love a lot @Thalaiva&amp;Family&lt;3&lt;3 http://t.co/cQDiGvjvrs",FALSE,0,"superstarrajini",2014-05-28 15:36:07,FALSE,NA,"471676298339696640","1176135546","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","karthickrassk",0,FALSE,FALSE,NA,NA
"349","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:35:26,FALSE,NA,"471676125140115456",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","c_palaniramjana",8,TRUE,FALSE,NA,NA
"350","Today its @superstarrajini vs @sachin_rt in #ipl2014 game",FALSE,0,NA,2014-05-28 15:35:24,FALSE,NA,"471676117259014144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parabmahesh",0,FALSE,FALSE,NA,NA
"351","RT @SivaranjiniA: @superstarrajini hats off ur style tells u r stunning star of south india for ever. #Kochadaiiyaan  is a great inovation …",FALSE,0,NA,2014-05-28 15:35:06,FALSE,NA,"471676040494866432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedBmblr",1,TRUE,FALSE,NA,NA
"352","@Actor_Vivek @superstarrajini எல்லாம் சரி விவேக் ""தலைவர்""-ஐ Twitter follow பண்ணி மாதம் ஆக போகிறது.ஆனால் நீங்கள் folow பண்ணவில்லையே!

காரணம்?",FALSE,0,"Actor_Vivek",2014-05-28 15:34:16,FALSE,NA,"471675831622701056","1402944379","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEELtwitts",0,FALSE,FALSE,NA,NA
"353","@superstarrajini next film #Lingaa official Twitter account: @LingaaTheMovie ""Do follow it""",FALSE,0,"superstarrajini",2014-05-28 15:33:46,FALSE,NA,"471675704954740736","1176135546","web","geejeyz",0,FALSE,FALSE,NA,NA
"354","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:33:21,FALSE,NA,"471675601284526080",NA,"web","RajiniFC",8,TRUE,FALSE,NA,NA
"355","RT @soundaryafan: ""@KollywudCinema: Kamal sir admires @Kochadaiiyaan @soundaryaarajni @superstarrajini @AadhiOfficial http://t.co/OcFyJNBml…",FALSE,0,NA,2014-05-28 15:32:27,FALSE,NA,"471675375827701762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryesbabu",2,TRUE,FALSE,NA,NA
"356","@srinu_putta @soundaryaarajni @superstarrajini Why? I mean",FALSE,0,"srinu_putta",2014-05-28 15:31:36,FALSE,"471674160502960128","471675163067432963","962524423","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravichan1967",0,FALSE,FALSE,NA,NA
"357","@superstarrajini thalva one's in my life time I wat to meet you...
thalva",FALSE,0,"superstarrajini",2014-05-28 15:31:20,FALSE,"469666704922902528","471675093383249922","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PraveenSriniva4",0,FALSE,FALSE,NA,NA
"358","@superstarrajini suprrrrr ayyya...padam supr",FALSE,0,"superstarrajini",2014-05-28 15:30:52,FALSE,"469666704922902528","471674977398190080","1176135546","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","revscg",0,FALSE,FALSE,NA,NA
"359","@ravichan1967 @soundaryaarajni @superstarrajini you are not correct.",FALSE,0,"ravichan1967",2014-05-28 15:27:37,FALSE,"471652876805083136","471674160502960128","1324786226","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srinu_putta",0,FALSE,FALSE,NA,NA
"360","@Actor_Vivek @superstarrajini soooooooper thala..... Kochadaiyan is the milestone for Indian cinema.rajini only can do it.all can trust him",FALSE,0,"Actor_Vivek",2014-05-28 15:24:45,FALSE,"471442317660782593","471673439825059841","1402944379","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEELtwitts",0,FALSE,FALSE,NA,NA
"361","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:22:41,FALSE,NA,"471672919341277184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banned_tweeter",11,TRUE,FALSE,NA,NA
"362","@superstarrajini Hi sir u r look like  young in Kochadaiyaan Movie ....Wht a Style Thalaivaa......",FALSE,0,"superstarrajini",2014-05-28 15:22:09,FALSE,NA,"471672782414036992","1176135546","web","333_lokesh",0,FALSE,FALSE,NA,NA
"363","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 15:21:38,FALSE,NA,"471672651866316800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Punis_Siva",1977,TRUE,FALSE,NA,NA
"364","@soundaryaarajni @superstarrajini watched Kochadaiiyaan  for the 3rd time it's a awesome movie ������Congratz",FALSE,0,"soundaryaarajni",2014-05-28 15:21:28,FALSE,NA,"471672609525231616","400636503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thadshalini",0,FALSE,FALSE,NA,NA
"365","RT @superstarrajini: My best wishes to my daughter @soundaryaarajni and the entire #Kochadaiiyaan team. I am sure you all will enjoy the mo…",FALSE,0,NA,2014-05-28 15:21:21,FALSE,NA,"471672581322326016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Punis_Siva",2366,TRUE,FALSE,NA,NA
"366","Hope you like our Indian Film Industry @LaurenJIrwin (: Working with @superstarrajini , your fame is going to shoot up to a new level ;)",FALSE,0,NA,2014-05-28 15:21:02,FALSE,NA,"471672502280675328",NA,"web","Mukesh_Murugan",0,FALSE,FALSE,NA,NA
"367","I want to meet you Sir. @superstarrajini  when are you free ?",FALSE,1,NA,2014-05-28 15:19:25,FALSE,NA,"471672096192356353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intofantasy",0,FALSE,FALSE,NA,NA
"368","RT @JemmieMalavika: Kumudham review!! @soundaryaarajni @superstarrajini @Banned_tweeter http://t.co/qQwzvWtvVL",FALSE,0,NA,2014-05-28 15:18:56,FALSE,NA,"471671975148941313",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","docfoxin",9,TRUE,FALSE,NA,NA
"369","RT @saanvi_june: the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan…",FALSE,0,NA,2014-05-28 15:18:12,FALSE,NA,"471671787629989888",NA,"web","geejeyz",7,TRUE,FALSE,NA,NA
"370","Tomorrow, I with my mum are watching @Kochadaiiyaan (Tamil movie), starring Tamil film number 1 actor, @superstarrajini.",FALSE,1,NA,2014-05-28 15:17:54,FALSE,NA,"471671713223041025",NA,"web","Muhd_Shariff",0,FALSE,FALSE,NA,NA
"371","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:17:47,FALSE,NA,"471671682612994048",NA,"web","ImDivyaR",11,TRUE,FALSE,NA,NA
"372","RT @JemmieMalavika: Kumudham review!! @soundaryaarajni @superstarrajini @Banned_tweeter http://t.co/qQwzvWtvVL",FALSE,0,NA,2014-05-28 15:16:50,FALSE,NA,"471671444779184128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bala00088",9,TRUE,FALSE,NA,NA
"373","RT @saanvi_june: the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan…",FALSE,0,NA,2014-05-28 15:16:29,FALSE,NA,"471671355285311488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banned_tweeter",7,TRUE,FALSE,NA,NA
"374","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:16:25,FALSE,NA,"471671338571014144",NA,"web","rakyrosh",11,TRUE,FALSE,NA,NA
"375","RT @Marsha2082: @superstarrajini @soundaryaarajni kochadaiyan superb... you did it my dear... u create milestone achievement in first movie…",FALSE,0,NA,2014-05-28 15:16:12,FALSE,NA,"471671285764722688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soundaryaarajni",1,TRUE,FALSE,NA,NA
"376","RT @ravichan1967: Honestly Speaking! #kochadaiiyan was muchh better than what was expected. Thankfu for such a great film. @superstarrajini…",FALSE,0,NA,2014-05-28 15:15:55,FALSE,NA,"471671212616081408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soundaryaarajni",11,TRUE,FALSE,NA,NA
"377","RT @JemmieMalavika: Kumudham review!! @soundaryaarajni @superstarrajini @Banned_tweeter http://t.co/qQwzvWtvVL",FALSE,0,NA,2014-05-28 15:15:47,FALSE,NA,"471671179728531458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soundaryaarajni",9,TRUE,FALSE,NA,NA
"378","@soundaryaarajni @superstarrajini @arrahman Continue the 3D TECHNOLOGY FOR LINGA TOO.pls work side by side.give us wit 3D.v want @rajinifans",FALSE,0,"soundaryaarajni",2014-05-28 15:15:44,FALSE,NA,"471671170605912064","400636503","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NEELtwitts",0,FALSE,FALSE,NA,NA
"379","RT @rameshlaus: #British/#Hollywood Actress @LaurenJIrwin has done a role in #Lingaa - Pix with @superstarrajini &amp; Dir #KSRavikumar! http:/…",FALSE,0,NA,2014-05-28 15:15:39,FALSE,NA,"471671146119561216",NA,"web","Santhoshattwit",62,TRUE,FALSE,NA,NA
"380","RT @saanvi_june: the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan…",FALSE,0,NA,2014-05-28 15:15:05,FALSE,NA,"471671004511469568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soundaryaarajni",7,TRUE,FALSE,NA,NA
"381","RT @FollowTollyview: Rahman's toughest film! @arrahman @Kochadaiyaan3D @Kochadaiiyaan @superstarrajini @soundaryaarajni @RajiniFC-http://t.…",FALSE,0,NA,2014-05-28 15:13:09,FALSE,NA,"471670516407754752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banned_tweeter",4,TRUE,FALSE,NA,NA
"382","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 15:12:13,FALSE,NA,"471670283573526528",NA,"web","SundarKMurali",1977,TRUE,FALSE,NA,NA
"383","@superstarrajini  @oddanchatram",FALSE,0,"superstarrajini",2014-05-28 15:07:00,FALSE,NA,"471668972367400960","1176135546","<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>","Prakash05223851",0,FALSE,FALSE,NA,NA
"384","RT @superstarrajini: என்னை டுவிட்டரில் அன்புடன் வரவேற்ற அனைவருக்கும் என் மனமார்ந்த நன்றி",FALSE,0,NA,2014-05-28 15:06:22,FALSE,NA,"471668810718937088",NA,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>","Prakash05223851",3953,TRUE,FALSE,NA,NA
"385","RT @FollowTollyview: Rahman's toughest film! @arrahman @Kochadaiyaan3D @Kochadaiiyaan @superstarrajini @soundaryaarajni @RajiniFC-http://t.…",FALSE,0,NA,2014-05-28 15:03:44,FALSE,NA,"471668150392467456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",4,TRUE,FALSE,NA,NA
"386","@superstarrajini @soundaryaarajni @arrahman #Superstar #Rajinikanth #Kochadaiiyaan 3ʳᵈ spot In @GSCinemas #Malaysia http://t.co/VjggD0vakw",FALSE,1,"superstarrajini",2014-05-28 15:02:20,FALSE,NA,"471667797957672961","1176135546","web","ShebbyCS",0,FALSE,FALSE,NA,NA
"387","RT @RealSanjayK: My @Kochadaiiyaan fan art :) Drew this a few minutes back :) @RajiniFC @soundaryaarajni @superstarRajini http://t.co/rVURe…",FALSE,0,NA,2014-05-28 15:02:00,FALSE,NA,"471667711689240576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banned_tweeter",4,TRUE,FALSE,NA,NA
"388","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:01:36,FALSE,NA,"471667613106319360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","movieezz",8,TRUE,FALSE,NA,NA
"389","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:01:11,FALSE,NA,"471667507887996928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Banned_tweeter",8,TRUE,FALSE,NA,NA
"390","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:01:00,FALSE,NA,"471667459368308737",NA,"web","Rajinikanth_SRG",8,TRUE,FALSE,NA,NA
"391","RT @superstarRfan: Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! ht…",FALSE,0,NA,2014-05-28 15:00:24,FALSE,NA,"471667310931894273",NA,"web","rajinithalaivar",8,TRUE,FALSE,NA,NA
"392","RT @RealSanjayK: My @Kochadaiiyaan fan art :) Drew this a few minutes back :) @RajiniFC @soundaryaarajni @superstarRajini http://t.co/rVURe…",FALSE,0,NA,2014-05-28 14:58:56,FALSE,NA,"471666941661175810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",4,TRUE,FALSE,NA,NA
"393","RT @Suriyadaa: Suriya : ""There is only one Superstar .... It's only Rajini sir"": #TrueSuperStarFan http://t.co/oDaKITi8Cl @superstarrajini",FALSE,0,NA,2014-05-28 14:56:02,FALSE,NA,"471666211407687680",NA,"web","suriya_fan",6,TRUE,FALSE,NA,NA
"394","@superstarrajini now twitter will follow rajini sir!",FALSE,0,"superstarrajini",2014-05-28 14:55:18,FALSE,NA,"471666026690514944","1176135546","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Nnitishsahu",0,FALSE,FALSE,NA,NA
"395","Rajini in #Kochdaiiyaan @soundaryaarajni  @superstarrajini @senthilbalajis @Kadavul_Rajni @RajiniFC @Banned_tweeter ! http://t.co/zo94j9bJW0",FALSE,13,NA,2014-05-28 14:54:30,FALSE,NA,"471665826135695361",NA,"web","superstarRfan",8,FALSE,FALSE,NA,NA
"396","@superstarrajini Hai Sir, Congrats for your Kochadaiyan and God will give a long and healthy life to you and your family memers.",FALSE,0,"superstarrajini",2014-05-28 14:53:19,FALSE,NA,"471665526922436608","1176135546","web","vsrk1972",0,FALSE,FALSE,NA,NA
"397","the same style
the same voice
more younger,more stylish,more handsome..the one nd only @superstarrajini :* 
#Kochadaiiyaan @soundaryaarajni",FALSE,10,NA,2014-05-28 14:52:45,FALSE,NA,"471665386652311553",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","saanvi_june",7,FALSE,FALSE,NA,NA
"398","@superstarrajini @soundaryaarajni @arrahman #Superstar #Rajinikanth #Kochadaiiyaan 3ʳᵈ spot In #Malaysia Box Office http://t.co/d2vaBT4N37",FALSE,0,"superstarrajini",2014-05-28 14:51:59,FALSE,NA,"471665193114546176","1176135546","web","ShebbyCS",0,FALSE,FALSE,NA,NA
"399","RT @Actor_Vivek: பொம்மை படம் என்று சொன்னவர்களை ஆச்சர்யத்தில் ஊமை ஆக்கியது எங்கள் தலைவரின் வெற்றி @superstarrajini  @ramyavj @dhanushkraja @…",FALSE,0,NA,2014-05-28 14:48:49,FALSE,NA,"471664393294323713",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jaggu2",134,TRUE,FALSE,NA,NA
"400","RT @FollowTollyview: Rahman's toughest film! @arrahman @Kochadaiyaan3D @Kochadaiiyaan @superstarrajini @soundaryaarajni @RajiniFC-http://t.…",FALSE,0,NA,2014-05-28 14:48:11,FALSE,NA,"471664234409893889",NA,"web","VisweswaranKing",4,TRUE,FALSE,NA,NA
"401","RT @FollowTollyview: Rahman's toughest film! @arrahman @Kochadaiyaan3D @Kochadaiiyaan @superstarrajini @soundaryaarajni @RajiniFC-http://t.…",FALSE,0,NA,2014-05-28 14:46:51,FALSE,NA,"471663898077458432",NA,"web","RajiniFC",4,TRUE,FALSE,NA,NA
"402","RT @superstarrajini: My best wishes to the cast and technical crew, producers, distributors and exhibitors of #Kochadaiiyaan",FALSE,0,NA,2014-05-28 14:41:04,FALSE,NA,"471662446545879041",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","GanesanVelmuru2",1977,TRUE,FALSE,NA,NA
"403","RT @JemmieMalavika: Kumudham review!! @soundaryaarajni @superstarrajini @Banned_tweeter http://t.co/qQwzvWtvVL",FALSE,0,NA,2014-05-28 14:39:01,FALSE,NA,"471661926699642880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","issime_miyake",9,TRUE,FALSE,NA,NA
"404","RT @Biker_boy46: Amazin PLAYOFF by #KKR ;) n nw my TEAM is lyk waitin 4 the OPPONENTS :D In @superstarrajini sir's style ""WHO IS THE BLACK …",FALSE,0,NA,2014-05-28 14:38:03,FALSE,NA,"471661684067536896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luckyarshia",2,TRUE,FALSE,NA,NA
